Cod_setor,V062,V063,V064,V065,V066,V067,V068,V069,V070,V071,V072,V073,V074,V075,V076,V077,V078,V079,V080,V081,V082,V083,V084,V085,V086,V087,V088,V089,V090,V091,V092,V093,V094,V095,V096,V097,V098,V099,resp_homem,resp_mulher,prop_res_mulher,prop_res_homem
251470105000007,5,14,15,8,3,5,2,1,1,0,0,0,0,4,3,4,1,0,0,2,0,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,66,10,0.13157894736842105,0.868421052631579
251470105000008,25,51,47,20,8,7,3,2,0,0,0,0,0,23,29,14,4,1,0,16,22,14,8,4,3,12,10,10,5,1,1,0,6,0,0,0,0,0,234,112,0.3236994219653179,0.6763005780346821
251480005000001,31,53,46,19,8,0,26,1,0,0,0,0,0,30,22,18,2,0,0,36,26,21,12,5,4,26,24,6,2,3,0,0,12,4,1,0,0,0,256,182,0.4155251141552511,0.5844748858447488
251480005000002,32,44,43,15,7,1,12,2,0,0,0,0,0,30,13,12,1,0,0,18,10,11,5,2,1,24,11,4,1,0,0,0,7,0,1,0,0,0,212,95,0.30944625407166126,0.6905537459283387
251480005000003,25,51,40,25,5,5,18,1,2,0,0,0,0,24,18,6,1,0,0,12,6,4,1,1,1,16,5,2,0,1,0,0,7,2,0,0,0,0,221,58,0.2078853046594982,0.7921146953405018
251480005000004,10,19,14,1,0,1,2,0,0,1,0,0,0,10,8,1,0,0,0,4,8,3,3,1,0,3,3,2,0,0,0,0,1,0,0,0,0,0,67,28,0.29473684210526313,0.7052631578947368
251480005000005,28,43,30,16,9,3,18,5,1,1,0,0,0,23,16,4,4,1,0,15,14,6,0,3,2,6,13,5,2,0,0,0,2,2,0,0,0,0,202,70,0.25735294117647056,0.7426470588235294
251480005000006,19,28,21,6,4,2,14,1,0,1,0,0,0,18,16,3,0,0,0,17,22,26,12,5,3,5,11,11,5,3,0,0,6,1,0,0,0,0,133,127,0.48846153846153845,0.5115384615384615
251480005000007,11,11,9,4,3,2,6,1,0,0,0,0,0,10,8,2,0,0,0,2,2,6,4,1,1,1,2,0,4,1,0,0,0,0,0,0,0,0,67,24,0.26373626373626374,0.7362637362637363
251490905000001,11,10,11,3,0,0,11,1,1,0,0,0,0,10,4,2,0,0,0,39,46,31,18,8,2,24,27,21,4,1,0,0,12,3,1,1,0,0,64,238,0.7880794701986755,0.2119205298013245
251490905000002,23,13,18,1,2,3,11,1,0,0,0,0,0,22,7,3,0,1,0,29,31,38,17,7,7,10,26,10,8,1,0,0,3,2,1,1,0,0,105,191,0.6452702702702703,0.3547297297297297
251490905000003,28,45,43,27,10,4,13,5,0,0,0,0,0,23,21,13,2,1,0,27,21,10,6,3,5,21,14,8,1,1,0,0,13,1,0,1,0,1,235,133,0.36141304347826086,0.6385869565217391
251490905000004,16,22,25,10,7,0,10,5,0,0,0,0,0,11,8,4,2,0,0,25,26,16,11,1,4,7,16,10,2,1,0,0,9,1,1,0,0,0,120,130,0.52,0.48
251490905000005,26,35,53,34,7,4,20,1,0,0,0,0,0,25,22,12,5,0,0,32,41,21,10,3,3,19,21,18,4,0,0,0,11,5,1,0,0,0,244,189,0.43648960739030024,0.5635103926096998
251490905000006,44,42,40,23,6,7,22,4,1,1,0,0,0,40,17,5,3,0,1,26,21,14,7,4,2,21,18,8,3,0,1,0,8,4,2,0,0,0,256,139,0.3518987341772152,0.6481012658227848
251490905000007,6,18,14,14,9,6,3,1,0,0,0,0,0,5,5,3,0,0,0,1,1,4,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,84,15,0.15151515151515152,0.8484848484848485
251490905000008,8,6,8,3,0,6,6,0,0,0,0,0,0,8,2,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,47,6,0.11320754716981132,0.8867924528301887
251490905000009,11,8,9,4,4,0,5,0,1,0,0,0,0,11,2,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,55,6,0.09836065573770492,0.9016393442622951
251490905000010,6,12,10,6,3,2,9,1,0,1,0,0,0,5,3,1,0,0,0,3,1,1,2,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,59,13,0.18055555555555555,0.8194444444444444
251490905000011,11,12,3,3,2,1,4,1,0,0,0,0,0,10,1,1,0,0,0,10,9,7,5,0,1,2,10,6,2,1,0,0,0,1,1,0,0,0,49,55,0.5288461538461539,0.47115384615384615
251490905000012,11,12,10,8,2,1,3,2,1,0,0,0,0,9,5,1,0,1,0,4,3,1,1,0,1,1,2,2,0,0,0,0,2,0,0,0,0,0,66,17,0.20481927710843373,0.7951807228915663
251490905000013,6,13,17,12,8,4,5,0,0,0,0,0,0,6,4,3,2,0,1,1,3,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,81,11,0.11956521739130435,0.8804347826086957
251490905000014,7,6,6,2,1,0,1,0,1,0,0,0,0,7,4,0,0,0,0,3,4,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,35,11,0.2391304347826087,0.7608695652173914
251490905000015,5,15,5,5,3,6,11,1,1,0,0,0,0,4,2,1,1,0,0,3,1,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,60,10,0.14285714285714285,0.8571428571428571
251490905000016,27,38,36,17,3,1,11,2,0,0,0,0,0,25,15,12,2,0,0,13,16,12,7,2,0,7,11,7,4,2,0,0,2,4,1,0,0,0,189,88,0.3176895306859206,0.6823104693140795
251490905000017,26,34,29,20,6,3,12,0,0,0,0,0,0,26,14,5,3,0,1,11,10,18,4,4,3,12,6,5,5,0,0,0,5,2,0,0,0,0,179,85,0.32196969696969696,0.678030303030303
251500505000001,16,19,18,16,5,11,10,0,1,0,1,0,0,16,7,1,0,0,1,21,25,12,17,12,9,10,15,11,0,4,1,0,6,3,0,0,1,0,122,147,0.5464684014869888,0.45353159851301117
251500505000002,27,26,32,20,4,8,11,1,0,0,0,0,0,26,16,7,2,0,0,26,21,22,9,6,5,7,20,10,2,1,2,0,6,1,1,0,0,0,180,139,0.43573667711598746,0.5642633228840125
251500505000003,23,28,27,20,8,9,13,3,3,1,0,0,0,20,7,4,2,0,1,14,22,22,25,9,15,10,12,9,4,3,0,0,2,1,0,0,0,0,169,148,0.4668769716088328,0.5331230283911672
251500505000004,24,29,24,12,13,5,16,0,0,0,0,0,0,24,17,10,1,1,0,8,3,6,3,1,1,2,4,1,3,0,0,0,4,1,1,0,0,0,176,38,0.17757009345794392,0.822429906542056
251500505000005,23,32,41,20,8,13,13,1,0,1,0,0,0,22,14,7,2,0,0,7,18,7,7,3,4,1,5,9,0,1,0,0,2,0,0,0,0,0,197,64,0.24521072796934865,0.7547892720306514
251500505000006,27,36,38,26,9,19,22,2,2,1,0,0,0,25,13,6,4,0,0,20,49,46,26,10,21,8,17,24,9,4,0,0,3,3,0,0,0,0,230,240,0.5106382978723404,0.48936170212765956
251500505000007,2,5,2,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,15,10,0.4,0.6
251500505000008,12,15,11,11,4,8,11,1,0,0,0,0,0,11,8,1,1,0,0,12,17,18,9,6,4,8,5,5,6,0,0,0,7,1,1,0,0,1,94,100,0.5154639175257731,0.4845360824742268
251500505000009,21,34,33,21,10,7,16,0,0,0,0,0,0,21,15,8,1,1,0,15,15,18,16,5,11,15,10,5,6,1,0,0,5,1,1,2,0,0,188,126,0.4012738853503185,0.5987261146496815
251510405000001,23,31,34,14,8,4,10,0,0,0,0,0,0,23,15,9,3,1,0,21,22,18,2,0,1,15,9,4,2,0,0,0,12,5,1,1,0,0,175,113,0.3923611111111111,0.6076388888888888
251510405000002,29,59,38,25,12,8,10,1,0,0,0,0,0,28,29,13,3,0,0,27,20,24,9,4,3,12,16,10,7,1,1,0,11,1,0,0,0,0,255,146,0.3640897755610973,0.6359102244389028
251510405000003,49,69,54,26,8,10,12,0,1,0,0,0,0,49,37,12,4,0,0,30,24,21,9,3,4,13,20,6,5,2,1,0,10,3,0,1,0,0,331,152,0.31469979296066253,0.6853002070393375
251510405000004,14,26,21,14,3,8,5,0,0,0,0,0,0,14,8,3,1,0,0,5,5,5,4,0,3,4,5,2,1,0,0,0,0,1,0,0,0,0,117,35,0.23026315789473684,0.7697368421052632
251510405000005,34,49,41,21,12,10,9,4,1,0,0,0,0,30,19,4,3,1,0,23,12,7,10,3,2,10,21,4,2,1,0,0,2,1,0,0,0,0,238,98,0.2916666666666667,0.7083333333333334
251510405000006,34,55,64,27,25,12,12,1,0,0,0,0,0,33,25,15,3,1,0,12,15,6,8,2,3,10,6,4,1,2,0,0,6,2,1,0,0,0,307,78,0.2025974025974026,0.7974025974025974
251510405000007,20,32,21,19,10,9,6,1,0,0,0,0,0,19,16,5,4,1,1,5,7,13,7,7,3,4,4,4,2,0,0,0,1,1,4,0,0,0,164,62,0.2743362831858407,0.7256637168141593
251510405000008,3,12,11,6,4,2,1,2,0,0,0,0,0,1,3,2,0,0,0,3,4,0,2,0,2,3,1,0,0,0,0,0,2,0,0,0,0,0,47,17,0.265625,0.734375
251510405000009,24,29,36,24,10,13,10,2,1,0,0,0,0,22,10,2,2,1,0,8,11,5,6,3,1,10,6,2,1,0,0,0,2,2,0,0,0,0,186,57,0.2345679012345679,0.7654320987654321
251510405000010,12,15,20,8,3,6,7,2,0,0,0,0,0,10,4,4,3,0,0,6,2,6,1,2,1,4,2,1,4,0,0,0,4,1,0,0,0,0,94,34,0.265625,0.734375
251510405000011,12,16,21,18,2,3,10,0,0,0,0,0,0,12,8,3,1,0,0,14,20,15,3,1,3,5,10,14,4,1,0,0,4,1,0,0,0,0,106,95,0.472636815920398,0.527363184079602
251510405000012,45,88,56,50,20,22,20,1,1,0,0,0,0,44,45,8,5,1,1,22,35,26,19,5,16,18,12,15,6,3,0,1,10,3,1,0,0,0,407,192,0.32053422370617696,0.679465776293823
251510405000013,27,37,31,13,11,7,10,1,0,0,0,0,0,26,16,6,1,0,0,22,23,12,5,1,5,7,16,9,1,1,0,0,6,3,2,0,0,0,186,113,0.3779264214046823,0.6220735785953178
251510405000014,17,23,23,14,3,1,2,2,0,0,0,0,0,15,9,6,1,0,0,10,9,6,7,3,1,7,5,4,0,0,0,0,5,1,0,0,0,0,116,58,0.3333333333333333,0.6666666666666666
251510405000015,28,39,34,11,5,0,9,0,0,0,0,0,0,28,18,7,0,1,0,30,33,21,11,4,3,16,14,10,4,2,0,0,16,7,0,0,0,0,180,171,0.48717948717948717,0.5128205128205128
251520305000001,16,11,13,7,2,1,2,0,0,0,0,0,0,16,7,1,0,0,0,17,29,13,7,0,2,11,12,16,3,2,0,0,5,5,0,0,0,0,76,122,0.6161616161616161,0.3838383838383838
251520305000002,21,11,12,7,1,1,19,1,0,0,0,0,0,20,6,6,0,0,0,19,18,7,8,4,4,19,11,7,2,3,1,0,8,3,1,1,0,0,105,116,0.5248868778280543,0.4751131221719457
251520305000003,10,12,11,9,5,0,11,1,0,0,0,0,0,9,3,1,0,1,0,18,13,17,6,3,3,7,16,9,5,1,0,0,2,0,0,0,0,0,73,100,0.5780346820809249,0.42196531791907516
251520305000004,22,19,27,13,9,6,15,2,1,0,0,0,0,20,5,6,2,0,0,2,1,4,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,147,16,0.09815950920245399,0.901840490797546
251520305000005,19,18,16,7,1,2,6,4,0,0,0,0,0,15,10,4,0,0,0,8,6,5,1,2,1,4,7,4,0,0,0,0,1,0,0,0,0,0,102,39,0.2765957446808511,0.723404255319149
251520305000006,42,51,32,14,3,5,19,2,1,0,0,0,0,40,23,6,3,0,1,22,20,10,6,4,3,20,14,5,1,1,0,0,8,4,1,0,0,0,242,119,0.3296398891966759,0.6703601108033241
251520305000007,18,25,29,9,2,0,7,0,1,1,0,0,0,18,13,6,0,0,0,24,11,15,6,1,3,18,15,4,5,1,0,0,9,3,0,0,0,0,129,115,0.4713114754098361,0.5286885245901639
251530205000001,27,43,38,26,6,4,8,4,0,0,0,0,0,23,20,8,2,0,0,25,32,20,14,5,6,11,15,11,4,1,0,0,10,7,2,1,0,0,209,164,0.43967828418230565,0.5603217158176944
251530205000002,37,47,49,30,14,13,22,7,0,0,0,0,0,30,17,11,2,1,0,21,19,21,14,8,3,14,15,6,5,2,0,0,6,1,0,0,0,0,280,135,0.3253012048192771,0.6746987951807228
251530205000003,22,45,43,21,7,6,5,1,0,0,0,0,0,21,19,12,2,1,0,10,14,8,8,4,3,6,6,5,0,1,0,0,4,3,1,0,0,0,205,73,0.26258992805755393,0.737410071942446
251530205000004,26,34,37,20,8,6,19,4,1,0,0,0,0,22,16,8,3,0,0,18,27,23,15,6,6,11,11,13,5,2,0,0,7,3,0,1,0,0,204,148,0.42045454545454547,0.5795454545454546
251530205000005,17,25,21,16,3,9,9,1,2,0,0,0,0,16,11,1,0,0,0,14,10,17,8,2,7,7,10,2,2,1,1,0,4,2,2,0,0,0,131,89,0.40454545454545454,0.5954545454545455
251530205000006,16,18,9,6,4,1,10,1,1,1,0,0,0,15,6,0,0,0,0,35,64,41,20,11,4,11,23,23,4,3,0,0,12,6,2,0,0,0,88,259,0.7463976945244957,0.25360230547550433
251530205000007,28,33,27,16,6,3,19,3,1,0,0,0,0,25,14,7,1,0,0,17,17,13,21,8,4,13,13,3,2,2,1,0,4,4,2,0,0,0,183,124,0.40390879478827363,0.5960912052117264
251530205000008,23,34,31,12,2,4,22,5,0,1,0,0,0,18,25,7,3,0,0,22,21,14,19,5,10,14,17,6,1,3,0,1,5,6,1,0,0,0,187,145,0.4367469879518072,0.5632530120481928
251530205000009,23,20,12,6,3,3,19,3,3,0,0,0,0,20,7,4,1,1,0,35,55,56,24,13,13,15,28,30,11,3,2,0,7,5,1,0,0,0,125,298,0.7044917257683215,0.29550827423167847
251530205000010,24,31,40,14,9,5,12,0,0,0,0,0,0,24,11,10,1,0,1,23,31,18,11,3,6,7,11,18,3,1,0,0,12,3,0,0,0,0,182,147,0.44680851063829785,0.5531914893617021
251530205000011,27,16,16,4,5,1,26,6,0,0,0,1,0,21,7,1,0,1,0,55,81,55,33,25,20,16,44,40,5,3,0,0,11,6,1,0,0,0,132,395,0.7495256166982922,0.2504743833017078
251530205000012,42,33,20,18,5,3,17,3,0,0,0,0,0,39,16,6,3,0,0,31,22,13,10,5,2,11,20,8,2,2,0,0,11,4,4,0,0,0,205,145,0.4142857142857143,0.5857142857142857
251530205000013,29,61,52,33,11,13,14,4,0,0,0,0,0,25,25,17,8,1,0,32,24,22,12,9,4,10,21,8,4,0,0,0,11,5,2,0,0,0,293,164,0.3588621444201313,0.6411378555798687
251530205000014,22,35,23,23,9,4,11,0,0,0,0,0,0,22,25,7,1,0,0,25,20,26,11,6,3,14,19,4,3,0,0,0,6,4,2,1,0,0,182,144,0.44171779141104295,0.558282208588957
251530205000015,11,17,12,10,1,2,5,2,1,0,0,0,0,9,9,3,2,0,0,40,43,26,16,8,3,20,27,14,6,1,0,0,13,3,1,0,0,0,84,221,0.7245901639344262,0.2754098360655738
251530205000016,14,21,17,8,2,4,9,1,1,1,2,0,0,13,9,5,0,0,0,32,44,51,18,7,4,19,24,17,14,2,0,0,8,5,2,0,0,0,107,247,0.6977401129943502,0.3022598870056497
251530205000017,15,24,21,10,9,4,8,1,0,0,0,0,0,14,10,6,0,0,0,42,33,24,14,7,5,13,25,4,5,1,0,0,17,3,0,0,0,0,122,193,0.6126984126984127,0.3873015873015873
251530205000018,31,42,26,20,10,7,18,0,0,0,1,0,0,31,19,4,0,1,0,31,35,19,10,6,4,18,23,13,4,0,0,0,8,1,0,0,1,0,210,173,0.4516971279373368,0.5483028720626631
251530205000019,31,50,40,39,19,5,12,5,2,1,0,0,0,26,23,11,4,0,0,20,19,16,10,3,6,9,14,6,2,0,0,0,6,3,0,1,0,0,268,115,0.3002610966057441,0.6997389033942559
251530205000020,56,72,73,32,11,8,24,3,0,0,0,0,0,53,29,19,5,0,0,33,22,24,12,4,3,15,20,9,8,1,0,0,13,4,0,3,0,0,385,171,0.30755395683453235,0.6924460431654677
251530205000021,23,28,27,17,7,4,9,4,2,0,0,0,0,19,14,10,2,0,0,33,33,21,13,6,5,20,24,10,3,0,0,0,9,6,3,1,0,0,166,187,0.5297450424929179,0.4702549575070821
251530205000022,15,13,12,10,2,5,7,1,0,0,0,0,0,14,4,6,0,0,1,7,10,6,1,3,1,8,5,2,0,0,0,0,2,4,0,0,0,0,90,49,0.35251798561151076,0.6474820143884892
251530205000023,34,41,34,26,11,7,8,5,0,0,0,0,0,29,18,12,1,0,1,32,22,35,16,11,2,16,22,6,4,1,0,0,10,5,1,0,0,0,227,183,0.44634146341463415,0.5536585365853659
251530205000024,39,51,45,22,8,6,15,3,1,0,0,0,0,36,26,5,2,0,0,25,21,27,9,9,7,14,15,6,4,3,0,0,10,5,0,0,0,0,259,155,0.3743961352657005,0.6256038647342995
251530205000025,36,49,47,25,16,12,12,6,1,2,0,0,0,30,22,11,2,1,0,28,24,21,10,6,5,9,21,10,4,1,0,0,7,3,2,1,0,0,272,152,0.3584905660377358,0.6415094339622641
251530205000026,30,47,44,33,8,12,13,2,0,0,0,0,0,28,24,11,3,0,1,19,18,24,10,4,8,17,15,10,4,1,0,0,4,2,1,0,0,0,256,137,0.3486005089058524,0.6513994910941476
251530205000027,31,46,29,29,9,6,6,0,0,0,0,0,0,31,20,3,3,1,1,17,20,8,7,1,3,8,12,9,2,0,0,0,5,3,1,0,0,0,215,96,0.3086816720257235,0.6913183279742765
251530205000028,53,70,74,25,6,10,10,0,0,0,0,0,0,53,35,11,4,2,0,20,28,29,7,4,5,7,10,11,7,0,0,0,10,8,1,0,0,0,353,147,0.294,0.706
251530205000029,37,53,35,29,11,10,17,1,1,0,0,0,0,36,24,8,4,0,0,18,22,13,6,3,3,23,15,9,2,0,0,0,3,4,2,2,0,0,266,125,0.319693094629156,0.680306905370844
251530205000030,31,35,22,12,11,8,11,6,0,0,0,0,0,25,15,7,1,1,1,16,22,20,6,3,4,16,10,6,6,1,0,0,6,5,2,0,0,0,186,123,0.39805825242718446,0.6019417475728155
251530205000031,48,78,80,41,17,15,20,7,0,0,0,0,0,41,35,16,6,1,0,44,50,44,28,15,12,23,31,19,10,1,1,0,13,7,3,1,0,0,405,302,0.42715700141442714,0.5728429985855729
251530205000032,21,42,42,21,6,8,5,0,0,0,0,0,0,21,20,9,4,1,0,32,29,20,7,6,8,11,26,8,4,2,0,0,6,5,2,0,0,0,200,166,0.453551912568306,0.546448087431694
251530205000033,44,48,67,28,16,12,22,5,0,1,0,0,0,39,20,17,1,0,1,22,27,15,12,4,4,20,17,13,3,0,0,0,5,4,1,0,0,0,321,147,0.3141025641025641,0.6858974358974359
251530205000034,31,46,43,23,8,3,10,1,0,0,0,0,0,30,26,10,3,0,0,11,22,8,6,2,4,6,9,9,1,0,0,0,2,1,1,0,0,0,234,82,0.25949367088607594,0.740506329113924
251530205000035,15,22,29,19,6,3,24,0,1,1,1,0,0,15,10,2,0,0,0,64,92,89,58,22,21,24,51,33,22,5,1,0,13,6,4,0,0,0,148,505,0.7733537519142419,0.22664624808575803
251530205000036,19,24,16,9,6,5,5,3,1,0,0,0,0,16,12,3,0,0,0,15,10,13,5,2,9,6,10,3,0,0,0,0,5,0,1,0,0,0,119,79,0.398989898989899,0.601010101010101
251530205000037,20,16,23,16,10,10,13,3,0,1,0,0,0,17,10,4,1,1,0,9,4,0,3,2,3,4,7,1,0,0,0,0,2,1,0,0,0,0,145,36,0.19889502762430938,0.8011049723756906
251530205000038,18,19,16,9,2,6,6,1,0,0,0,0,0,17,7,5,0,0,0,3,4,3,0,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,106,18,0.14516129032258066,0.8548387096774194
251530205000039,8,13,10,3,1,2,11,1,0,0,0,0,0,7,6,0,0,0,0,4,1,1,2,3,1,5,3,0,0,1,0,0,1,1,0,0,0,0,62,23,0.27058823529411763,0.7294117647058823
251530205000040,11,11,14,15,4,11,2,1,0,0,0,0,0,10,7,0,1,0,0,3,4,3,1,0,2,0,2,1,1,0,0,0,1,0,0,0,0,0,87,18,0.17142857142857143,0.8285714285714286
251530205000041,8,10,8,12,6,6,4,1,0,0,0,0,0,7,3,1,0,0,1,1,3,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,67,10,0.12987012987012986,0.8701298701298701
251530205000042,11,8,10,6,7,9,3,0,0,0,0,0,0,11,3,1,0,1,0,16,17,21,13,2,3,5,16,7,1,0,0,0,0,0,0,1,0,0,70,102,0.5930232558139535,0.4069767441860465
251530205000043,38,50,45,24,10,14,11,7,0,0,0,0,0,31,22,11,1,1,0,9,13,8,5,2,0,3,6,4,3,0,0,0,3,0,0,0,0,0,265,56,0.17445482866043613,0.8255451713395638
251530205000044,18,43,46,40,18,22,8,2,0,1,0,0,0,16,15,8,2,0,0,1,9,8,3,4,6,2,1,3,2,1,0,0,0,1,0,0,1,0,239,42,0.1494661921708185,0.8505338078291815
251530205000045,33,47,32,22,11,12,14,4,1,0,0,0,0,29,21,7,4,0,0,16,5,6,8,2,4,5,11,1,0,0,0,0,5,0,0,0,0,0,237,63,0.21,0.79
251530205000046,22,29,18,12,3,6,6,0,0,0,0,0,0,22,10,3,1,0,0,3,6,1,3,0,0,6,0,2,0,1,0,0,3,0,0,0,0,0,132,25,0.1592356687898089,0.8407643312101911
251530205000047,30,27,38,30,16,22,15,4,0,0,0,0,0,26,11,4,3,1,0,4,4,11,5,1,6,3,4,2,0,0,0,0,0,0,1,0,0,0,227,41,0.15298507462686567,0.8470149253731343
251530205000048,65,88,75,44,22,25,30,4,2,0,0,0,0,61,32,14,7,0,1,22,22,11,5,6,0,27,13,6,0,0,0,0,9,3,0,0,0,0,470,124,0.20875420875420875,0.7912457912457912
251530205000049,20,23,23,12,11,15,9,1,0,0,0,0,0,19,9,3,1,0,0,13,17,12,5,3,2,11,7,4,2,1,0,1,6,2,2,1,0,0,146,89,0.37872340425531914,0.6212765957446809
251530205000050,11,8,13,12,5,5,12,3,0,0,0,0,0,8,4,2,1,0,0,5,9,10,6,1,4,3,4,0,1,0,0,0,1,1,0,0,0,0,84,45,0.3488372093023256,0.6511627906976745
251530205000051,5,5,11,6,2,7,4,1,0,0,0,0,0,4,4,2,0,0,0,2,1,2,2,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,51,14,0.2153846153846154,0.7846153846153846
251530205000052,6,11,18,7,2,7,4,0,0,0,0,0,0,6,2,2,0,1,0,1,4,1,0,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,66,12,0.15384615384615385,0.8461538461538461
251530205000053,14,25,15,12,10,5,14,2,1,0,0,0,0,12,16,3,2,0,0,5,13,11,6,4,7,2,3,7,4,3,0,0,2,0,0,0,0,0,131,67,0.3383838383838384,0.6616161616161617
251530205000054,12,29,22,14,11,15,9,3,1,0,0,0,0,9,13,4,2,0,0,7,12,12,13,5,9,4,7,3,1,2,0,1,0,1,2,0,0,0,144,79,0.3542600896860987,0.6457399103139013
251530205000055,19,21,28,16,6,4,15,2,0,0,0,0,0,17,9,7,3,0,0,10,13,10,8,3,1,12,7,3,1,3,1,0,3,2,0,0,0,0,147,77,0.34375,0.65625
251530205000056,10,12,12,6,5,3,14,3,0,0,0,0,0,7,4,2,1,0,0,24,43,41,24,8,6,11,19,20,8,2,0,0,5,1,2,0,0,0,79,214,0.7303754266211604,0.2696245733788396
251530205000057,20,28,16,10,1,5,11,0,1,0,0,0,0,20,8,3,0,0,0,16,20,20,13,5,9,6,14,9,2,1,0,0,2,3,1,0,0,0,123,121,0.4959016393442623,0.5040983606557377
251530205000058,27,40,42,30,10,6,20,2,1,0,0,0,0,25,17,4,5,0,0,13,11,13,8,5,7,7,9,2,4,2,0,0,4,3,2,1,0,0,229,91,0.284375,0.715625
251530205000059,3,3,4,0,2,0,4,1,0,0,0,0,0,2,2,0,0,0,0,4,6,5,5,3,6,2,4,3,2,0,0,0,0,0,0,0,0,0,21,40,0.6557377049180327,0.3442622950819672
251530220000001,35,55,55,41,24,19,13,6,1,1,0,0,0,29,24,10,2,1,0,8,17,16,7,3,6,15,5,10,4,0,0,0,3,2,3,0,0,0,316,99,0.2385542168674699,0.7614457831325301
251530220000002,6,15,10,10,6,4,5,1,0,0,0,0,0,5,8,0,1,0,0,2,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,71,8,0.10126582278481013,0.8987341772151899
251530220000003,9,22,16,10,7,7,3,1,0,0,0,0,0,8,9,0,0,1,0,3,3,3,1,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,93,16,0.14678899082568808,0.8532110091743119
251530220000004,22,28,26,22,12,22,4,5,1,0,0,0,0,17,12,4,1,1,0,7,10,18,8,4,5,0,6,5,3,0,0,0,1,1,1,0,0,0,177,69,0.2804878048780488,0.7195121951219512
251540105000001,10,21,23,12,4,3,11,4,0,0,0,0,0,6,10,3,2,1,0,24,27,24,10,3,4,8,23,13,3,1,0,0,1,3,0,0,0,0,110,144,0.5669291338582677,0.4330708661417323
251540105000002,16,22,18,10,13,10,5,3,1,0,0,0,0,13,11,3,1,0,1,2,0,1,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,127,10,0.072992700729927,0.927007299270073
251540110000001,33,59,36,35,17,13,19,1,0,0,0,0,0,32,36,5,4,3,1,19,20,23,10,10,11,13,14,10,6,3,1,1,5,1,1,0,0,0,294,148,0.334841628959276,0.665158371040724
251540110000002,17,35,37,16,7,10,9,2,1,0,0,0,0,15,12,15,0,0,0,8,22,13,8,4,7,8,5,5,3,1,1,0,3,3,1,0,0,0,176,92,0.34328358208955223,0.6567164179104478
251540110000003,32,44,53,30,16,18,15,2,0,0,0,0,0,30,20,11,1,0,1,24,31,25,17,10,7,9,15,10,5,1,0,0,9,4,0,0,0,0,273,167,0.3795454545454545,0.6204545454545455
251540110000004,17,22,24,10,8,7,5,2,1,0,0,0,0,15,8,4,1,0,0,11,9,14,8,2,5,4,9,5,6,0,0,0,2,0,0,0,0,0,124,75,0.3768844221105528,0.6231155778894473
251540110000005,40,56,50,45,24,34,14,3,2,0,0,0,0,37,25,6,4,0,0,7,11,12,6,6,5,5,6,4,3,0,1,0,1,1,1,1,0,0,340,70,0.17073170731707318,0.8292682926829268
251540110000006,44,63,53,31,16,28,13,9,0,1,0,0,0,35,28,10,5,1,0,12,16,18,10,6,13,6,10,9,4,3,0,0,2,0,0,0,0,0,337,109,0.24439461883408073,0.7556053811659192
251540110000007,40,68,81,53,29,46,24,4,3,1,0,0,0,36,29,14,5,0,1,18,39,26,19,11,21,10,13,19,7,5,1,0,5,3,1,0,0,0,434,198,0.31329113924050633,0.6867088607594937
251540110000008,19,40,39,21,6,7,6,1,0,0,0,0,0,18,18,9,1,0,1,19,15,15,6,2,3,14,12,8,3,0,0,0,7,4,2,0,0,0,186,110,0.3716216216216216,0.6283783783783784
251550005000001,14,13,16,10,2,2,4,0,0,0,0,0,0,14,3,4,2,0,0,11,15,11,7,2,2,13,7,5,2,0,0,0,4,2,2,0,0,0,84,83,0.49700598802395207,0.5029940119760479
251550005000002,23,25,26,9,5,5,18,4,0,0,0,0,0,19,7,8,1,0,0,21,24,25,9,2,3,7,14,10,5,0,0,0,7,3,2,2,0,0,150,134,0.47183098591549294,0.528169014084507
251550005000003,25,39,24,11,1,1,15,0,1,0,0,0,0,25,18,4,0,0,0,43,29,19,6,1,4,24,27,15,4,0,0,0,16,2,1,0,0,0,164,191,0.5380281690140845,0.4619718309859155
251550005000004,31,27,29,9,7,4,21,3,0,0,0,0,0,28,14,2,1,1,0,29,29,24,22,4,4,28,21,13,9,2,0,0,8,4,0,0,0,0,177,197,0.5267379679144385,0.4732620320855615
